Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-06-28,2017,6,28,Wednesday,26,2017-26,123.19,124.87,122.57,124.81,2574900,121.26,0.016864873787109547,119.3307142857143,116.53120000000001
2017-06-29,2017,6,29,Thursday,26,2017-26,124.61,124.68,121.2,121.51,4147400,118.06,-0.026439929881084456,119.225,116.71039999999999
2017-06-30,2017,6,30,Friday,26,2017-26,121.78,122.42,121.21,121.45,3574000,118.0,-0.0004939284221910922,119.27285714285713,116.84379999999999
2017-07-03,2017,7,3,Monday,27,2017-27,122.25,122.31,120.72,120.78,2314200,117.35,-0.005516912654831452,119.16642857142857,116.97040000000001
2017-07-05,2017,7,5,Wednesday,27,2017-27,121.14,122.16,121.12,121.98,3856500,118.73,0.011778609269021523,119.14571428571428,117.09679999999999
2017-07-06,2017,7,6,Thursday,27,2017-27,121.34,121.68,120.65,120.8,2702600,117.58,-0.009673566528525468,119.11785714285715,117.19179999999999
2017-07-07,2017,7,7,Friday,27,2017-27,121.39,122.72,121.07,122.2,2119000,118.94,0.011589159253074799,119.14999999999999,117.3132
2017-07-10,2017,7,10,Monday,28,2017-28,122.16,123.19,121.82,122.73,2886900,119.46,0.004337285718271744,119.14071428571427,117.427
2017-07-11,2017,7,11,Tuesday,28,2017-28,122.81,124.71,122.5,124.23,3885700,120.92,0.012221908285361405,119.24642857142858,117.5852
2017-07-12,2017,7,12,Wednesday,28,2017-28,125.0,125.75,124.6,125.28,2770400,121.94,0.008452061031404057,119.41357142857143,117.76279999999998
2017-07-13,2017,7,13,Thursday,28,2017-28,125.62,126.4,125.37,125.47,3330900,122.13,0.0015165383958442025,119.58,117.9102
2017-07-14,2017,7,14,Friday,28,2017-28,125.56,127.53,125.56,127.01,2690800,123.63,0.012273862461548157,119.80428571428571,118.1028
2017-07-17,2017,7,17,Monday,29,2017-29,127.26,127.58,126.54,127.43,2291700,124.03,0.0033069977754012214,120.09142857142857,118.29199999999999
2017-07-18,2017,7,18,Tuesday,29,2017-29,127.11,128.16,127.0,127.73,3732800,124.33,0.0023541884631417265,120.4542857142857,118.49539999999999
2017-07-19,2017,7,19,Wednesday,29,2017-29,127.73,128.27,127.56,128.04,2550400,124.63,0.00242671677401618,120.69500000000001,118.722
2017-07-20,2017,7,20,Thursday,29,2017-29,128.4,128.84,127.94,128.47,2350300,125.05,0.003358508989010023,121.19428571428571,118.961
2017-07-21,2017,7,21,Friday,29,2017-29,128.53,130.2,128.32,129.27,4375500,125.83,0.006227239672370155,121.75357142857142,119.211
2017-07-24,2017,7,24,Monday,30,2017-30,129.39,129.9,128.6,129.52,3065400,126.07,0.0019337076204488657,122.37642857142855,119.46799999999999
2017-07-25,2017,7,25,Tuesday,30,2017-30,130.0,130.18,129.22,129.98,2476000,126.52,0.003551612641046642,122.93285714285715,119.7224
2017-07-26,2017,7,26,Wednesday,30,2017-30,129.92,131.18,129.76,130.99,3547800,127.5,0.007770614368080464,123.64142857142858,119.97540000000001
2017-07-27,2017,7,27,Thursday,30,2017-30,132.0,132.2,126.55,128.93,4914500,125.49,-0.015726512644998136,124.10928571428569,120.18279999999999
2017-07-28,2017,7,28,Friday,30,2017-30,128.96,129.99,127.31,127.91,5257900,124.5,-0.007911228393753134,124.4692857142857,120.4032
2017-07-31,2017,7,31,Monday,31,2017-31,128.0,128.45,127.4,127.8,3347500,124.39,-0.0008599366993934376,124.71714285714286,120.63220000000001
2017-08-01,2017,8,1,Tuesday,31,2017-31,128.66,129.98,128.5,129.49,4010500,126.04,0.013223867360212749,125.00999999999999,120.8682
2017-08-02,2017,8,2,Wednesday,31,2017-31,129.74,130.61,129.18,130.61,3578600,127.13,0.008649158425251047,125.36714285714287,121.0984
2017-08-03,2017,8,3,Thursday,31,2017-31,130.4,130.57,129.24,129.89,2568100,126.43,-0.005512657724196179,125.56714285714284,121.303
2017-08-04,2017,8,4,Friday,31,2017-31,130.22,130.25,129.44,129.82,2208100,126.36,-0.0005387041458796427,125.73357142857142,121.48479999999999
2017-08-07,2017,8,7,Monday,32,2017-32,129.99,130.5,129.55,130.38,1585600,126.91,0.004313405107895241,125.91785714285713,121.654
2017-08-08,2017,8,8,Tuesday,32,2017-32,130.13,130.31,129.3,129.84,2062800,126.38,-0.00414169711828849,126.04285714285713,121.81819999999999
2017-08-09,2017,8,9,Wednesday,32,2017-32,129.09,130.03,128.77,129.72,1789900,126.26,-0.0009238829477009602,126.12928571428571,121.9796
2017-08-10,2017,8,10,Thursday,32,2017-32,129.17,129.41,127.59,127.67,2590400,124.27,-0.015803436525370862,126.01785714285714,122.07719999999999
2017-08-11,2017,8,11,Friday,32,2017-32,128.16,129.42,127.86,128.55,2484300,125.12,0.006892609754712398,125.95000000000002,122.18180000000001
2017-08-14,2017,8,14,Monday,33,2017-33,129.23,131.29,129.0,131.09,2793300,127.6,0.01975897746210853,126.02714285714286,122.301
2017-08-15,2017,8,15,Tuesday,33,2017-33,131.42,131.99,130.95,131.58,2155600,128.07,0.0037379640278887294,126.06785714285715,122.416
2017-08-16,2017,8,16,Wednesday,33,2017-33,132.17,132.63,131.81,132.37,2000700,128.84,0.006003624263263063,126.30714285714286,122.5592
2017-08-17,2017,8,17,Thursday,33,2017-33,132.16,132.5,130.82,130.88,2673000,127.39,-0.011256159977811042,126.51357142857144,122.6744
2017-08-18,2017,8,18,Friday,33,2017-33,130.56,131.97,130.36,131.14,3167300,127.65,0.0019863390753327437,126.74642857142858,122.8032
2017-08-21,2017,8,21,Monday,34,2017-34,131.35,132.09,131.13,131.94,1807600,128.42,0.006100455096998525,126.91642857142857,122.9808
2017-08-22,2017,8,22,Tuesday,34,2017-34,132.51,134.24,132.28,133.8,2180100,130.23,0.014097370939946785,127.13785714285713,123.2388
2017-08-23,2017,8,23,Wednesday,34,2017-34,133.18,133.48,132.67,133.07,2006400,129.52,-0.005455744149325148,127.35857142857142,123.4524
2017-08-24,2017,8,24,Thursday,34,2017-34,133.23,133.46,131.98,132.96,2046600,129.42,-0.0008267679616459356,127.57714285714285,123.66040000000001
2017-08-25,2017,8,25,Friday,34,2017-34,133.3,133.6,132.56,132.75,2215500,129.21,-0.0015794454208226671,127.74142857142859,123.8852
2017-08-28,2017,8,28,Monday,35,2017-35,133.15,134.0,132.71,133.85,2154700,130.28,0.008286547736660488,128.02,124.12100000000001
2017-08-29,2017,8,29,Tuesday,35,2017-35,133.1,134.21,132.74,133.84,2122000,130.27,-7.483984098344276e-05,128.30642857142857,124.33460000000001
2017-08-30,2017,8,30,Wednesday,35,2017-35,133.93,134.24,133.48,133.8,3224500,130.23,-0.0002990303825644025,128.73214285714286,124.5504
2017-08-31,2017,8,31,Thursday,35,2017-35,134.2,134.5,133.28,133.3,4374700,129.75,-0.0037367131569725487,129.06285714285713,124.7534
2017-09-01,2017,9,1,Friday,35,2017-35,133.84,133.9,133.14,133.24,2446600,129.69,-0.0004503038168922613,129.21214285714285,124.95119999999999
2017-09-05,2017,9,5,Tuesday,36,2017-36,132.84,132.93,131.68,132.66,2726500,129.12,-0.004352936982362943,129.28714285714287,125.12380000000002
2017-09-06,2017,9,6,Wednesday,36,2017-36,132.99,133.66,132.59,132.89,3652100,129.35,0.00173368491532222,129.32357142857143,125.3106
2017-09-07,2017,9,7,Thursday,36,2017-36,136.08,138.64,135.65,136.53,7269000,132.89,0.0273911987422899,129.71642857142857,125.5834
2017-09-08,2017,9,8,Friday,36,2017-36,136.22,137.74,136.06,137.22,4451300,133.56,0.005053743242194431,130.13857142857142,125.82939999999999
2017-09-11,2017,9,11,Monday,37,2017-37,139.36,141.99,139.18,141.99,5457600,138.21,0.034761679211790186,130.83785714285713,126.2324
2017-09-12,2017,9,12,Tuesday,37,2017-37,142.66,143.52,141.81,142.42,3775000,138.62,0.003028547240192081,131.43714285714287,126.64479999999999
2017-09-13,2017,9,13,Wednesday,37,2017-37,142.02,142.13,139.54,140.1,3613800,136.37,-0.016289981550723254,131.92642857142854,127.0252
2017-09-14,2017,9,14,Thursday,37,2017-37,139.5,141.8,139.37,141.47,4179400,137.7,0.009778541053759415,132.51785714285714,127.40460000000002
2017-09-15,2017,9,15,Friday,37,2017-37,142.32,142.69,139.81,141.58,6152500,137.81,0.0007776775299950245,133.13214285714284,127.8092
2017-09-18,2017,9,18,Monday,38,2017-38,141.66,141.69,140.51,141.4,2843500,137.63,-0.0012712421788876327,133.65714285714287,128.183
2017-09-19,2017,9,19,Tuesday,38,2017-38,141.93,143.59,141.87,142.49,4179000,138.69,0.007708449027327813,134.25857142857143,128.5676
2017-09-20,2017,9,20,Wednesday,38,2017-38,142.25,143.07,141.42,142.24,2749700,138.45,-0.0017543566266183808,134.84571428571428,128.91819999999998
2017-09-21,2017,9,21,Thursday,38,2017-38,141.69,142.18,141.19,141.72,2835300,137.94,-0.003655840693471246,135.4307142857143,129.2382
2017-09-22,2017,9,22,Friday,38,2017-38,141.5,142.4,141.5,141.89,1860400,138.11,0.0011995236860022906,136.03214285714287,129.55780000000001
2017-09-25,2017,9,25,Monday,39,2017-39,142.07,142.1,138.44,138.57,5541200,134.88,-0.02339826356998198,136.44357142857143,129.7828
2017-09-26,2017,9,26,Tuesday,39,2017-39,139.02,139.38,137.75,138.37,3162600,134.68,-0.0014433238578673846,136.8242857142857,129.9958
2017-09-27,2017,9,27,Wednesday,39,2017-39,138.8,140.18,138.55,139.67,3716800,135.95,0.009394938753609638,137.04285714285714,130.2282
2017-09-28,2017,9,28,Thursday,39,2017-39,139.44,140.21,138.84,140.2,2732000,136.46,0.003794719470910035,137.25,130.4648
2017-09-29,2017,9,29,Friday,39,2017-39,140.83,141.74,140.42,141.2,2603200,137.44,0.007132606047323797,137.195,130.7126
2017-10-02,2017,10,2,Monday,40,2017-40,141.9,142.93,141.47,141.82,2300700,138.04,0.004390988248805128,137.1535714285714,130.95680000000002
2017-10-03,2017,10,3,Tuesday,40,2017-40,141.99,143.18,141.7,143.02,2514500,139.21,0.008461489654605137,137.35642857142858,131.2196
2017-10-04,2017,10,4,Wednesday,40,2017-40,142.73,143.0,141.32,142.09,3245700,138.3,-0.006502775018628393,137.39928571428572,131.4552
2017-10-05,2017,10,5,Thursday,40,2017-40,142.56,143.78,142.43,143.75,2723000,140.14,0.013251865431224807,137.56571428571428,131.708
2017-10-06,2017,10,6,Friday,40,2017-40,143.5,143.78,142.77,143.52,3067400,139.91,-0.001599961846561082,137.72857142857143,131.9964
2017-10-09,2017,10,9,Monday,41,2017-41,143.48,145.18,142.9,144.55,2557700,140.92,0.0071765761197040145,137.88785714285714,132.32479999999998
2017-10-10,2017,10,10,Tuesday,41,2017-41,144.78,146.37,144.78,145.65,2593400,141.99,0.007610113568059296,138.1407142857143,132.67680000000001
2017-10-11,2017,10,11,Wednesday,41,2017-41,145.6,147.12,145.6,146.85,3341900,143.16,0.00823869342386474,138.51357142857142,133.0192
2017-10-12,2017,10,12,Thursday,41,2017-41,146.83,148.16,146.44,146.74,3226200,143.05,-0.0007490921734043532,138.86642857142857,133.3376
2017-10-13,2017,10,13,Friday,41,2017-41,147.51,148.45,147.29,147.34,2337300,143.64,0.0040886421806092255,139.49214285714285,133.6818
2017-10-16,2017,10,16,Monday,42,2017-42,148.04,148.04,145.16,146.22,2590100,142.54,-0.007601457763175334,140.05357142857142,134.00539999999998
2017-10-17,2017,10,17,Tuesday,42,2017-42,146.33,146.46,145.53,145.93,3002400,142.26,-0.001982921653720715,140.50428571428571,134.3124
2017-10-18,2017,10,18,Wednesday,42,2017-42,145.83,146.77,145.6,146.19,2525900,142.51,0.0017812463833684067,140.93642857142856,134.635
2017-10-19,2017,10,19,Thursday,42,2017-42,145.39,146.12,144.66,144.98,4169900,141.34,-0.008276895977174847,141.215,134.9366
2017-10-20,2017,10,20,Friday,42,2017-42,145.63,145.73,144.57,145.38,3547300,141.73,0.0027591756869518314,141.47857142857143,135.2858
2017-10-23,2017,10,23,Monday,43,2017-43,146.0,146.5,145.3,145.56,2514500,141.9,0.0012381426310164034,141.6707142857143,135.6214
2017-10-24,2017,10,24,Tuesday,43,2017-43,146.19,146.49,145.35,145.8,2918400,142.13,0.0016485644660644283,141.9442857142857,135.91199999999998
2017-10-25,2017,10,25,Wednesday,43,2017-43,146.5,146.98,145.21,146.24,3439700,142.56,0.003018270547616053,142.11714285714285,136.2018
2017-10-26,2017,10,26,Thursday,43,2017-43,147.0,147.37,146.35,146.59,2574900,142.9,0.0023931152261595923,142.33071428571427,136.483
2017-10-27,2017,10,27,Friday,43,2017-43,146.83,148.52,146.06,148.52,3491900,144.79,0.01316589309321281,142.60714285714286,136.831
2017-10-30,2017,10,30,Monday,44,2017-44,151.3,151.48,148.58,148.95,6555700,145.21,0.0028952287006196453,142.83714285714285,137.1822
2017-10-31,2017,10,31,Tuesday,44,2017-44,150.63,152.0,146.15,148.77,7613700,145.03,-0.0012083621307568126,142.97071428571428,137.5144
2017-11-01,2017,11,1,Wednesday,44,2017-44,149.95,151.49,148.78,148.89,4531700,145.15,0.0008067597800158754,143.12071428571429,137.8128
2017-11-02,2017,11,2,Thursday,44,2017-44,148.33,149.21,147.47,148.25,3883600,144.52,-0.004298724732337611,143.1835714285714,138.1128
2017-11-03,2017,11,3,Friday,44,2017-44,148.41,149.36,147.71,149.29,2338700,145.54,0.007015176638460963,143.39785714285713,138.4352
2017-11-06,2017,11,6,Monday,45,2017-45,149.21,150.46,148.96,150.09,3142900,146.32,0.005358826552025242,143.68785714285713,138.7774
2017-11-07,2017,11,7,Tuesday,45,2017-45,150.31,150.48,148.92,149.97,2683400,146.2,-0.0007993516752127228,143.95142857142858,139.0958
2017-11-08,2017,11,8,Wednesday,45,2017-45,149.47,150.24,148.2,149.97,3786800,146.2,0.0,144.29857142857142,139.4144
2017-11-09,2017,11,9,Thursday,45,2017-45,149.27,149.87,147.59,149.29,2716400,145.54,-0.00453453561270456,144.57071428571427,139.7206
2017-11-10,2017,11,10,Friday,45,2017-45,149.0,149.76,148.71,149.54,1795900,145.78,0.0016746857198994825,144.84785714285712,140.0412
2017-11-13,2017,11,13,Monday,46,2017-46,148.76,150.2,148.74,149.69,1750500,145.93,0.0010031524358371513,145.11928571428572,140.366
2017-11-14,2017,11,14,Tuesday,46,2017-46,149.28,150.49,149.05,149.95,3062300,146.18,0.0017367134467776157,145.37785714285715,140.7072
2017-11-15,2017,11,15,Wednesday,46,2017-46,149.37,149.51,148.1,148.33,3058100,144.6,-0.010803568865588198,145.49928571428572,141.0122
2017-11-16,2017,11,16,Thursday,46,2017-46,149.0,150.54,148.6,150.33,2715400,146.55,0.013483456472042299,145.625,141.28539999999998
2017-11-17,2017,11,17,Friday,46,2017-46,149.33,149.52,148.28,149.02,3186400,145.27,-0.008714173666877878,145.62928571428571,141.5196
2017-11-20,2017,11,20,Monday,47,2017-47,149.36,150.29,149.23,149.56,2048700,145.8,0.00362390880715302,145.68428571428572,141.6714
2017-11-21,2017,11,21,Tuesday,47,2017-47,149.97,152.63,149.93,152.51,3999000,148.68,0.019724209775219936,145.93642857142856,141.8726
2017-11-22,2017,11,22,Wednesday,47,2017-47,152.41,152.55,150.95,151.25,2658600,147.45,-0.008261500925373921,146.1457142857143,142.09419999999997
2017-11-24,2017,11,24,Friday,47,2017-47,151.4,153.0,151.2,152.74,1577500,148.9,0.009851153849497196,146.3857142857143,142.3182
2017-11-27,2017,11,27,Monday,48,2017-48,153.07,153.94,152.72,152.97,3260200,149.12,0.001505996162251222,146.58571428571432,142.5444
2017-11-28,2017,11,28,Tuesday,48,2017-48,153.51,154.65,153.36,154.19,3874500,150.31,0.007975323085870789,146.87928571428571,142.798
2017-11-29,2017,11,29,Wednesday,48,2017-48,154.35,154.47,145.28,148.35,7217000,144.62,-0.037875379506005724,146.76642857142858,142.9166
2017-11-30,2017,11,30,Thursday,48,2017-48,149.32,151.17,148.21,150.47,6943700,146.69,0.014290575240916814,146.84857142857143,143.0814
2017-12-01,2017,12,1,Friday,48,2017-48,150.4,150.99,147.35,149.69,3933000,145.93,-0.005183756377493354,146.85928571428573,143.24120000000002
2017-12-04,2017,12,4,Monday,49,2017-49,149.92,150.59,143.38,143.43,7490100,139.82,-0.04181987994729108,146.42285714285714,143.2754
2017-12-05,2017,12,5,Tuesday,49,2017-49,143.7,146.32,140.61,145.13,6807100,141.48,0.011852319244465281,146.08714285714288,143.4074
2017-12-06,2017,12,6,Wednesday,49,2017-49,145.07,148.07,144.62,147.42,3752000,143.71,0.015779003146201953,146.02357142857142,143.58800000000002
2017-12-07,2017,12,7,Thursday,49,2017-49,147.51,150.41,147.51,149.45,3417900,145.69,0.013770119182195506,145.96214285714285,143.7828
2017-12-08,2017,12,8,Friday,49,2017-49,150.42,150.44,149.17,149.89,2521500,146.12,0.0029444509029517008,146.02285714285716,143.976
2017-12-11,2017,12,11,Monday,50,2017-50,150.22,151.25,150.1,150.88,3394800,147.09,0.006604572732273661,146.11499999999998,144.16899999999998
2017-12-12,2017,12,12,Tuesday,50,2017-50,150.83,153.73,150.61,152.5,3360300,148.67,0.010737288929467237,146.11428571428573,144.3816
2017-12-13,2017,12,13,Wednesday,50,2017-50,152.5,153.44,151.66,151.69,3618700,147.88,-0.005311714788258648,146.145,144.555
2017-12-14,2017,12,14,Thursday,50,2017-50,151.92,153.55,151.78,151.93,3016700,148.11,0.001582253500867381,146.08857142857144,144.75119999999998
2017-12-15,2017,12,15,Friday,50,2017-50,152.65,153.62,150.86,153.4,5067300,149.54,0.009675400437332504,146.11857142857144,144.9392
2017-12-18,2017,12,18,Monday,51,2017-51,154.14,154.65,153.06,153.12,3531500,149.27,-0.0018252148617059483,146.04428571428573,145.12640000000002
2017-12-19,2017,12,19,Tuesday,51,2017-51,152.96,153.16,151.43,151.68,2712700,147.87,-0.009404553103560809,146.27642857142857,145.2654
2017-12-20,2017,12,20,Wednesday,51,2017-51,152.51,152.73,151.04,151.45,1992500,147.64,-0.0015162114300237839,146.3442857142857,145.37839999999997
2017-12-21,2017,12,21,Thursday,51,2017-51,151.45,152.23,150.43,150.53,2789000,146.75,-0.006074468670020372,146.40285714285713,145.4502
2017-12-22,2017,12,22,Friday,51,2017-51,150.94,151.52,150.31,150.85,1892300,147.06,0.002125997646699629,146.92000000000002,145.5304
2017-12-26,2017,12,26,Tuesday,52,2017-52,150.58,151.34,149.89,151.28,1200700,147.48,0.002850301185629789,147.34857142857143,145.6072
2017-12-27,2017,12,27,Wednesday,52,2017-52,151.56,151.78,151.1,151.4,1730200,147.59,0.0007931672972549819,147.6257142857143,145.7082
2017-12-28,2017,12,28,Thursday,52,2017-52,151.86,152.62,151.2,151.77,1570600,147.95,0.0024438849323984435,147.78714285714287,145.822
2017-12-29,2017,12,29,Friday,52,2017-52,152.21,152.9,151.36,151.36,2258800,147.55,-0.00270142805238216,147.8892857142857,145.9228
2018-01-02,2018,1,2,Tuesday,00,2018-00,152.01,153.41,151.12,151.91,3168900,148.09,0.0036335493552899223,147.96071428571426,146.0578
2018-01-03,2018,1,3,Wednesday,00,2018-00,152.29,153.98,152.16,153.82,3732400,149.95,0.012573547473461844,148.05214285714285,146.2222
2018-01-04,2018,1,4,Thursday,00,2018-00,154.54,157.4,154.32,155.81,3247200,151.89,0.012936988149166995,148.3385714285714,146.422
2018-01-05,2018,1,5,Friday,00,2018-00,156.2,159.04,156.19,159.04,2747700,155.04,0.020730301647643,148.83357142857145,146.6802
2018-01-08,2018,1,8,Monday,01,2018-01,158.58,160.48,158.08,159.27,3143100,155.51,0.0030228856506773205,149.26,146.9392
2018-01-09,2018,1,9,Tuesday,01,2018-01,159.65,160.11,158.54,159.5,2573900,155.74,0.0014442376497516562,149.72214285714287,147.196
2018-01-10,2018,1,10,Wednesday,01,2018-01,159.23,159.97,157.57,159.86,2416900,156.09,0.0022571452506330303,150.30928571428572,147.422
2018-01-11,2018,1,11,Thursday,01,2018-01,160.1,161.13,159.44,160.92,2804000,157.12,0.0066305664165222655,150.98642857142858,147.6602
2018-01-12,2018,1,12,Friday,01,2018-01,161.5,162.52,160.25,162.33,3041000,158.5,0.008762160441397215,151.82571428571427,147.9296
2018-01-16,2018,1,16,Tuesday,02,2018-02,163.64,163.94,161.31,162.29,4673400,158.46,-0.00024655005615970005,152.64000000000001,148.1958
2018-01-17,2018,1,17,Wednesday,02,2018-02,163.12,164.5,162.88,164.32,3136000,160.44,0.012508688193936024,153.56571428571428,148.5142
2018-01-18,2018,1,18,Thursday,02,2018-02,164.83,165.98,164.11,165.48,4150600,161.57,0.007059176872871609,154.56428571428572,148.8348
2018-01-19,2018,1,19,Friday,02,2018-02,166.3,166.95,165.16,166.83,2947800,162.89,0.008158254671610576,155.6314285714286,149.1662
2018-01-22,2018,1,22,Monday,03,2018-03,166.58,168.33,166.29,168.28,2275900,164.31,0.00869147023023431,156.82857142857142,149.5284
2018-01-23,2018,1,23,Tuesday,03,2018-03,168.5,168.95,166.65,167.19,3035300,163.24,-0.006477107613819255,157.91071428571428,149.8692
2018-01-24,2018,1,24,Wednesday,03,2018-03,167.94,168.1,165.95,167.01,3912400,163.07,-0.0010767099020669857,158.84785714285712,150.2198
2018-01-25,2018,1,25,Thursday,03,2018-03,168.01,168.93,167.13,168.59,2088900,164.61,0.009460725101112955,159.75642857142856,150.5964
2018-01-26,2018,1,26,Friday,03,2018-03,169.01,170.36,168.79,170.34,2191600,166.32,0.010380038113007473,160.56214285714285,151.0042
2018-01-29,2018,1,29,Monday,04,2018-04,170.12,170.81,168.29,168.55,3082800,164.57,-0.010508447923865738,161.2092857142857,151.37199999999999
2018-01-30,2018,1,30,Tuesday,04,2018-04,167.41,168.0,166.3,167.19,4227100,163.24,-0.008068718362194027,161.74499999999998,151.74480000000003
2018-01-31,2018,1,31,Wednesday,04,2018-04,167.51,169.67,167.02,169.0,5815300,165.01,0.010825986705217172,162.38214285714284,152.114
2018-02-01,2018,2,1,Thursday,04,2018-04,172.51,176.72,171.0,172.93,6848400,168.85,0.023254250541327792,163.22,152.5856
2018-02-02,2018,2,2,Friday,04,2018-04,171.9,177.11,170.42,170.55,6556500,166.52,-0.013762798981024726,163.79285714285714,153.0
2018-02-05,2018,2,5,Monday,05,2018-05,167.37,171.96,164.01,164.59,7196000,160.7,-0.03494578603988352,163.95285714285714,153.24040000000002
2018-02-06,2018,2,6,Tuesday,05,2018-05,160.5,169.36,156.8,169.28,7259900,165.28,0.02849508135144485,164.29857142857145,153.59699999999998
2018-02-07,2018,2,7,Wednesday,05,2018-05,169.0,172.61,167.45,168.73,4364800,164.75,-0.0032489643943303115,164.5257142857143,153.914
2018-02-08,2018,2,8,Thursday,05,2018-05,168.77,169.24,160.46,160.62,6557700,156.83,-0.04806483802626571,164.09285714285716,154.0682
2018-02-09,2018,2,9,Friday,05,2018-05,161.67,166.49,158.57,165.2,6303000,161.3,0.028514415946255367,163.87785714285715,154.28799999999998
2018-02-12,2018,2,12,Monday,06,2018-06,166.8,168.82,165.58,168.19,5227400,164.22,0.018099434934825798,163.94785714285715,154.68
2018-02-13,2018,2,13,Tuesday,06,2018-06,167.33,170.77,167.01,170.12,3471000,166.1,0.011474940073341156,164.16428571428574,155.0682
2018-02-14,2018,2,14,Wednesday,06,2018-06,169.36,172.66,169.0,172.52,4203700,168.45,0.014107803923618434,164.4385714285714,155.5186
2018-02-15,2018,2,15,Thursday,06,2018-06,173.95,174.7,171.36,174.69,3915000,170.57,0.012578045497787294,164.74214285714285,156.1336
2018-02-16,2018,2,16,Friday,06,2018-06,174.35,176.67,174.14,175.65,4213100,171.5,0.005495583923348368,165.23714285714286,156.734
2018-02-20,2018,2,20,Tuesday,07,2018-07,174.88,176.43,174.04,175.35,3750100,171.21,-0.00170796692681352,165.80642857142857,157.284
2018-02-21,2018,2,21,Wednesday,07,2018-07,175.35,176.35,172.28,172.32,5999500,168.25,-0.01727964984035446,166.03785714285715,157.7352
2018-02-22,2018,2,22,Thursday,07,2018-07,173.34,173.83,170.8,172.95,5605800,168.87,0.0036557066206106548,166.03928571428568,158.1902
2018-02-23,2018,2,23,Friday,07,2018-07,173.9,175.78,172.49,175.76,3093800,171.61,0.016247630548230863,166.40285714285713,158.6806
2018-02-26,2018,2,26,Monday,08,2018-08,176.5,178.14,176.06,177.87,4088100,173.67,0.012004925526266863,167.32928571428573,159.1806
2018-02-27,2018,2,27,Tuesday,08,2018-08,177.72,179.17,175.93,175.93,3815900,171.78,-0.010906687057234632,167.7935714285714,159.65859999999998
2018-02-28,2018,2,28,Wednesday,08,2018-08,176.29,178.97,175.75,175.76,4145700,171.61,-0.0009663697293809115,168.2835714285714,160.1286
2018-03-01,2018,3,1,Thursday,08,2018-08,176.35,177.35,172.15,173.49,4658500,169.39,-0.012915324534261918,169.18071428571426,160.5256
2018-03-02,2018,3,2,Friday,08,2018-08,171.56,175.33,169.27,175.02,4190100,170.89,0.008818928533917525,169.86571428571432,160.958
2018-03-05,2018,3,5,Monday,09,2018-09,174.13,179.27,172.91,178.53,4826500,174.32,0.020055065622024193,170.58714285714285,161.487
2018-03-06,2018,3,6,Tuesday,09,2018-09,179.18,180.09,176.95,177.53,3820900,173.34,-0.005601468281295263,171.1042857142857,162.001
2018-03-07,2018,3,7,Wednesday,09,2018-09,175.76,179.71,175.55,179.21,2766100,174.98,0.009462958466996962,171.5707142857143,162.56560000000002
2018-03-08,2018,3,8,Thursday,09,2018-09,179.35,179.89,177.56,179.25,2235300,175.02,0.0002235016473108864,171.88857142857142,163.1248
2018-03-09,2018,3,9,Friday,09,2018-09,180.25,183.33,179.97,183.24,4168900,178.91,0.022259120282056566,172.41785714285714,163.7534
2018-03-12,2018,3,12,Monday,10,2018-10,182.83,183.52,181.7,182.54,3589000,178.23,-0.0038200129241311442,172.9192857142857,164.3662
2018-03-13,2018,3,13,Tuesday,10,2018-10,183.47,183.73,180.15,181.01,3286600,176.74,-0.008381702866694263,173.5257142857143,164.942
2018-03-14,2018,3,14,Wednesday,10,2018-10,181.99,182.0,179.62,180.12,2820700,175.87,-0.004916919336052317,174.0257142857143,165.5084
2018-03-15,2018,3,15,Thursday,10,2018-10,180.57,182.17,180.02,180.95,2258200,176.68,0.004607959875436718,174.38785714285714,166.0802
2018-03-16,2018,3,16,Friday,10,2018-10,181.01,183.17,181.01,182.55,4605000,178.24,0.008842439703258043,174.71428571428572,166.64600000000002
2018-03-19,2018,3,19,Monday,11,2018-11,181.79,182.3,179.11,180.58,3770000,176.32,-0.010791525496132492,175.03857142857143,167.13459999999998
2018-03-20,2018,3,20,Tuesday,11,2018-11,181.31,183.25,181.22,182.51,2859300,178.2,0.010687879728034533,175.5092857142857,167.59779999999998
2018-03-21,2018,3,21,Wednesday,11,2018-11,182.96,183.5,180.74,180.75,3238400,176.48,-0.009643584508305492,176.0157142857143,168.0172
2018-03-22,2018,3,22,Thursday,11,2018-11,179.2,180.26,175.11,175.52,4387300,171.38,-0.028935102227464427,176.0507142857143,168.33
2018-03-23,2018,3,23,Friday,11,2018-11,176.18,176.87,171.66,171.83,4324100,167.77,-0.02102310522228079,175.58285714285716,168.5636
2018-03-26,2018,3,26,Monday,12,2018-12,175.33,177.47,173.06,177.17,5470100,172.99,0.03107735993733285,175.55785714285713,168.88099999999997
2018-03-27,2018,3,27,Tuesday,12,2018-12,178.36,178.5,170.97,172.52,5069100,168.45,-0.02624587829769265,175.09142857142857,169.08
2018-03-28,2018,3,28,Wednesday,12,2018-12,172.25,172.93,168.55,170.35,5166600,166.33,-0.012578407836517091,174.4707142857143,169.2374
2018-03-29,2018,3,29,Thursday,12,2018-12,171.72,176.66,170.82,175.16,3719200,171.03,0.028236226181905133,173.90785714285715,169.44920000000002
